Time (unixtime),CURRENT_VELOCITY,CURRENT_POSITION,REMAINING_STEPS,STACK_VOLTAGE,EXTERNAL_VOLTAGE,CURRENT_CONSUMPTION,CHECKSUM
1594905297.9042954,20000,488957,0,354,11904,325,0xa
1594905297.917158,20000,489221,0,354,11869,325,0x3f
1594905297.9299076,20000,489474,0,354,11887,325,0x0
1594905297.9429336,20000,489731,0,345,11860,325,0x1
1594905297.9740534,20000,490354,0,354,11789,325,0xe
1594905297.987571,20000,490625,0,354,11851,325,0x3a
1594905298.0006347,20000,490882,0,354,11869,325,0xe
1594905298.0140736,20000,491146,0,336,11780,325,0x3
1594905298.0275614,20000,491422,0,345,11807,325,0x4
1594905298.040304,20000,491681,0,354,11772,325,0x32
1594905298.055364,20000,491981,0,345,11621,375,0x3d
1594905298.073424,20000,492341,0,354,11585,425,0x30
1594905298.087185,20000,492614,0,345,11763,425,0x3a
1594905298.099851,20000,492872,0,354,11745,425,0x3f
1594905298.1127644,20000,493131,0,345,11683,425,0x4
1594905298.1353488,20000,493383,0,345,11727,425,0x3
1594905298.1495416,20000,493861,0,354,11709,425,0x2
1594905298.1629648,20000,494121,0,345,11674,425,0xf
1594905298.1765487,20000,494394,0,345,11594,450,0x4
1594905298.1947093,20000,494688,0,345,11701,475,0xa
1594905298.2075438,20000,495022,0,345,11656,475,0x0
1594905298.2209046,20000,495288,0,345,11647,475,0x6
1594905298.2358902,20000,495592,0,345,11701,475,0x5
1594905298.2491446,20000,495854,0,336,11621,475,0xa
1594905298.262072,20000,496112,0,345,11612,475,0x3d
1594905298.277306,20000,496372,0,345,11612,475,0x3d
1594905298.2899666,20000,496674,0,336,11674,475,0x1
1594905298.303682,20000,496932,0,345,11665,475,0x38
1594905298.3169096,20000,497211,0,336,11585,475,0x4
1594905298.330084,20000,497475,0,345,11683,475,0x3f
1594905298.343372,20000,497737,0,345,11656,475,0x3c
1594905298.3560674,20000,497992,0,345,11674,475,0xa
1594905298.368755,20000,498251,0,345,11630,475,0x3e
1594905298.382031,20000,498506,0,345,11683,475,0x32
1594905298.3948221,20000,498772,0,354,11576,475,0x6
1594905298.4078526,20000,499028,0,345,11576,475,0x2
1594905298.4206316,20000,499286,0,345,11647,475,0xb
1594905298.433864,20000,499546,0,345,11630,475,0x3a
1594905298.446962,20000,499811,0,345,11709,475,0x3b
1594905298.462048,20000,500069,0,345,11727,475,0x36
1594905298.475835,20000,500372,0,345,11647,475,0x3c
1594905298.4885812,20000,500642,0,354,11772,475,0xf
1594905298.5019886,20000,500901,0,345,11807,475,0xb
1594905298.5148015,20000,501171,0,345,11718,475,0x3
1594905298.528332,20000,501431,0,336,11780,475,0x36
1594905298.5412083,20000,501696,0,354,11887,475,0x1
1594905298.5540028,20000,501955,0,354,11878,475,0x6
1594905298.5667894,20000,502208,0,354,11949,475,0xc
1594905298.5804567,20000,502481,0,345,11842,475,0xb
1594905298.5935252,20000,502741,0,345,11842,475,0x6
1594905298.6066074,20000,503003,0,354,11949,450,0x1
1594905298.6192515,20000,503261,0,354,11958,450,0xf
1594905298.63189,20000,503512,0,354,11922,450,0x9
1594905298.6448407,20000,503769,0,354,11949,450,0x2
1594905298.6574967,20000,504022,0,354,11940,425,0x3
1594905298.6702678,20000,504277,0,354,12011,425,0xd
1594905298.6834662,20000,504537,0,354,12020,425,0xd
1594905298.6963313,20000,504801,0,345,11984,425,0x1
1594905298.709399,20000,505062,0,354,11869,400,0x3e
1594905298.722356,20000,505318,0,354,11851,400,0x31
1594905298.7351067,20000,505574,0,345,11834,400,0x8
1594905298.7479918,20000,505835,0,354,11922,400,0xa
1594905298.760745,20000,506089,0,354,11967,375,0x38
1594905298.7739332,20000,506344,0,354,12002,375,0xc
1594905298.7870493,20000,506605,0,354,11949,375,0x7
1594905298.799784,20000,506868,0,354,11940,350,0x36
1594905298.812791,20000,507126,0,354,11931,350,0x3a
1594905298.8262386,20000,507391,0,354,11913,350,0x3
1594905298.8390207,20000,507655,0,345,11887,350,0x6
1594905298.8521938,20000,507917,0,345,11825,350,0xc
1594905298.8651257,20000,508177,0,354,11869,350,0x3
1594905298.8786917,20000,508441,0,345,11922,350,0x9
1594905298.8924499,20000,508722,0,363,11913,350,0x4
1594905298.9055035,20000,508981,0,345,11913,350,0xb
1594905298.9183214,20000,509241,0,354,11869,325,0x8
1594905298.9313288,20000,509497,0,345,11887,325,0xb
1594905298.944237,20000,509761,0,345,11896,325,0x34
1594905298.9572387,20000,510015,0,345,11904,325,0x8
1594905298.9702985,20000,510275,0,354,11878,325,0xb
1594905298.98352,20000,510535,0,345,11834,325,0xd
1594905298.9967546,20000,510806,0,354,11896,325,0xb
1594905299.010062,20000,511071,0,345,11896,325,0x30
1594905299.0230312,20000,511332,0,345,11896,325,0x0
1594905299.0357933,20000,511586,0,345,11904,325,0xa
1594905299.0494466,20000,511851,0,345,11842,325,0xb
1594905299.06306,20000,512121,0,345,11940,325,0xb
1594905299.0783935,20000,512436,0,354,11887,325,0x2
1594905299.093333,20000,512741,0,354,11834,325,0x33
1594905299.1063,20000,512998,0,354,11842,325,0x35
1594905299.1192758,20000,513255,0,345,11869,325,0x2
1594905299.1322258,20000,513515,0,345,11834,325,0x5
1594905299.1452296,20000,513775,0,354,11869,325,0xb
1594905299.1582475,20000,514035,0,354,11842,325,0x1
1594905299.170937,20000,514292,0,345,11878,325,0x34
1594905299.1843493,20000,514555,0,345,11896,325,0x3
1594905299.198256,20000,514832,0,345,11825,325,0x36
1594905299.2119734,20000,515098,0,354,11896,325,0xd
1594905299.2254786,20000,515371,0,345,11798,325,0xb
1594905299.2384558,20000,515641,0,345,11887,325,0x1
1594905299.2511086,20000,515897,0,345,11887,325,0x8
1594905299.263977,20000,516155,0,354,11887,325,0x3b
1594905299.2769437,20000,516415,0,345,11931,325,0x2
1594905299.2898,20000,516669,0,345,11931,325,0x3a
1594905299.3025575,20000,516922,0,345,11931,325,0x2
1594905299.3158376,20000,517188,0,354,11878,325,0x9
1594905299.328897,20000,517448,0,354,11940,325,0x38
1594905299.3419151,20000,517708,0,354,11887,325,0x0
1594905299.3549032,20000,517968,0,354,11922,325,0x6
1594905299.3678205,20000,518231,0,354,11984,325,0x5
1594905299.385035,20000,518489,0,354,11984,325,0x35
1594905299.3991303,20000,518854,0,354,11913,325,0xd
1594905299.4125862,20000,519115,0,345,11913,325,0xc
1594905299.4262507,20000,519392,0,345,11949,325,0x0
1594905299.4397802,20000,519666,0,345,11940,325,0x4
1594905299.453052,20000,519931,0,354,11869,325,0x35
1594905299.4658735,20000,520188,0,354,11887,325,0xe
1594905299.479306,20000,520449,0,345,11896,325,0x37
1594905299.4921043,20000,520711,0,354,11834,325,0x7
1594905299.5050933,20000,520972,0,345,11851,325,0xf
1594905299.5178266,20000,521231,0,354,11851,325,0x2
1594905299.5307405,20000,521486,0,345,11869,325,0xa
1594905299.5433943,20000,521742,0,354,11922,325,0x0
1594905299.5563684,20000,521998,0,354,11922,325,0x9
1594905299.5693955,20000,522263,0,354,11949,325,0x7
1594905299.5822754,20000,522521,0,354,11958,325,0xd
1594905299.5950212,20000,522774,0,354,11958,325,0xc
1594905299.6079133,20000,523029,0,345,11958,325,0x3
1594905299.6209872,20000,523291,0,354,11984,325,0xa
1594905299.633828,20000,523551,0,345,11958,325,0x34
1594905299.6464195,20000,523804,0,345,11949,325,0x0
1594905299.6596851,20000,524069,0,345,11931,325,0x6
1594905299.6724222,20000,524321,0,354,11949,325,0x3
1594905299.6856108,20000,524581,0,345,11958,325,0xe
1594905299.6990712,20000,524841,0,354,11931,325,0x6
1594905299.7142494,20000,525158,0,354,11967,325,0xe
1594905299.7272162,20000,525415,0,354,12020,325,0x7
1594905299.7402384,20000,525677,0,354,12002,325,0xa
1594905299.7533195,20000,525937,0,354,12029,325,0x9
1594905299.766764,20000,526207,0,354,11984,325,0x32
1594905299.7798016,20000,526465,0,345,11922,325,0x8
1594905299.7953367,20000,526777,0,354,11984,325,0x8
1594905299.808341,20000,527037,0,354,11967,325,0x3b
1594905299.8216076,20000,527295,0,354,11958,325,0x7
1594905299.8345232,20000,527561,0,354,11869,325,0xd
1594905299.8475492,20000,527821,0,354,11967,325,0x3
1594905299.860418,20000,528081,0,345,11931,325,0x3f
1594905299.873395,20000,528338,0,345,11949,325,0x31
1594905299.887009,20000,528606,0,354,11958,325,0x34
1594905299.9000661,20000,528871,0,345,11896,325,0xf
1594905299.9131439,20000,529128,0,345,11931,325,0xb
1594905299.9274626,20000,529421,0,345,11913,325,0x9
1594905299.9409912,20000,529691,0,354,11958,325,0xb
1594905299.9546883,20000,529958,0,354,11913,325,0xd
1594905299.967798,20000,530227,0,363,11958,325,0x3e
1594905299.9824488,20000,530495,0,354,11958,325,0x8
1594905300.0148215,20000,531171,0,345,11940,325,0x6
1594905300.027843,20000,531427,0,345,11913,325,0x37
1594905300.040805,20000,531691,0,354,11940,325,0x3d
1594905300.0537775,20000,531947,0,354,11913,325,0x2
1594905300.067014,20000,532211,0,345,11967,325,0x3a
1594905300.0799408,20000,532472,0,354,11949,325,0xa
1594905300.0930393,20000,532732,0,345,11984,325,0x4
1594905300.1062973,20000,532994,0,354,11922,325,0x1
1594905300.118636,20000,533249,0,345,11922,325,0x38
1594905300.1320903,20000,533509,0,345,11887,325,0x4
1594905300.144717,20000,533768,0,354,11896,325,0x3b
1594905300.1577487,20000,534028,0,354,11922,325,0xe
1594905300.1715803,20000,534303,0,354,11922,325,0x2
1594905300.184734,20000,534564,0,354,11922,325,0x31
1594905300.1980739,20000,534827,0,345,11896,325,0x5
1594905300.2104259,20000,535086,0,354,11958,325,0x0
1594905300.2261372,20000,535394,0,354,11931,325,0x7
1594905300.246339,20000,535801,0,354,11958,325,0x37
1594905300.2588193,20000,536049,0,345,11931,325,0xa
1594905300.2714014,20000,536297,0,354,11922,325,0x0
1594905300.284967,20000,536567,0,354,11967,325,0x3a
1594905300.297567,20000,536826,0,354,11984,325,0x31
1594905300.3098738,20000,537075,0,345,11949,325,0x9
1594905300.322546,20000,537326,0,354,11940,325,0x3f
1594905300.3350155,20000,537574,0,354,11967,325,0xb
1594905300.347261,20000,537823,0,345,11967,325,0x35
1594905300.3596826,20000,538071,0,354,11993,325,0xe
1594905300.372402,20000,538317,0,345,12011,325,0x38
1594905300.384836,20000,538572,0,354,11949,325,0x38
1594905300.3973117,20000,538823,0,345,11922,325,0x7
1594905300.4096725,20000,539068,0,354,12011,325,0x9
1594905300.4232738,20000,539341,0,354,11958,325,0x6
1594905300.4361427,20000,539592,0,354,11958,325,0x4
1594905300.4491146,20000,539846,0,354,11896,325,0x9
1594905300.4614182,20000,540107,0,345,11967,325,0x3
1594905300.4735303,20000,540348,0,345,11984,325,0xe
1594905300.4867172,20000,540611,0,345,11940,325,0x3
1594905300.4991226,20000,540855,0,354,11984,325,0xf
1594905300.5115786,20000,541106,0,354,11967,325,0x6
1594905300.524057,20000,541358,0,354,11958,325,0x3b
1594905300.5370703,20000,541617,0,354,11922,325,0xc
1594905300.5492206,20000,541863,0,345,11869,325,0x4
1594905300.5612733,20000,542104,0,345,11949,325,0x5
1594905300.5736756,20000,542349,0,354,11860,325,0x0
1594905300.58564,20000,542591,0,354,11949,325,0x0
1594905300.5980885,20000,542835,0,354,11967,325,0x4
1594905300.6123388,20000,543088,0,354,11896,325,0x0
1594905300.6248655,20000,543371,0,354,11887,325,0xe
1594905300.637572,20000,543626,0,354,11940,325,0x3f
1594905300.650548,20000,543885,0,345,11931,325,0x36
1594905300.6631558,20000,544138,0,345,11896,325,0x2
1594905300.675692,20000,544386,0,345,11958,325,0x35
1594905300.688044,20000,544638,0,345,11967,325,0x36
1594905300.70031,20000,544883,0,354,11958,325,0x7
1594905300.7152612,20000,545129,0,345,11931,325,0x1
1594905300.7276495,20000,545429,0,354,11958,325,0x3
1594905300.7398996,20000,545675,0,345,11922,325,0xa
1594905300.7527623,20000,545921,0,345,11922,325,0x7
1594905300.7661238,20000,546201,0,354,11967,325,0x3
1594905300.7790103,20000,546458,0,354,11967,325,0xd
1594905300.7916899,20000,546706,0,345,11958,325,0x3
1594905300.8041143,20000,546957,0,354,11949,325,0x3
1594905300.8188627,20000,547249,0,354,11967,325,0xb
1594905300.8312025,20000,547501,0,354,11913,325,0x6
1594905300.8630989,20000,548135,0,345,11993,325,0x8
1594905300.8754702,20000,548381,0,354,11993,325,0xb
1594905300.888041,20000,548635,0,354,12002,325,0x35
1594905300.9005613,20000,548886,0,354,12029,325,0xf
1594905300.9128823,20000,549132,0,345,11958,325,0x7
1594905300.9277046,20000,549426,0,363,11993,325,0x6
1594905300.9429758,20000,549732,0,345,11984,325,0x7
1594905300.9556527,20000,549983,0,345,11949,325,0x1
1594905300.9677496,20000,550232,0,345,11993,325,0x4
1594905300.9801555,20000,550475,0,354,11967,325,0xb
1594905300.9928546,20000,550729,0,354,11904,325,0xc
1594905301.005255,20000,550981,0,345,11904,325,0x3b
1594905301.01756,20000,551229,0,354,11993,325,0xf
1594905301.030024,20000,551474,0,354,11958,325,0x36
1594905301.0426753,20000,551728,0,345,11949,325,0x8
1594905301.0551176,20000,551978,0,354,11949,325,0x3
1594905301.06777,20000,552224,0,354,11922,325,0xf
1594905301.0809054,20000,552481,0,345,11922,325,0x7
1594905301.0939062,20000,552746,0,354,11842,325,0xf
1594905301.10666,20000,553003,0,345,11878,325,0x1
1594905301.1195612,20000,553258,0,354,11878,325,0x3
1594905301.1317983,20000,553509,0,345,11869,325,0xf
1594905301.1443822,20000,553761,0,345,11940,325,0x5
1594905301.156744,20000,554009,0,354,11940,325,0x34
1594905301.1705167,20000,554286,0,345,11904,325,0x7
1594905301.1830642,20000,554535,0,345,11887,325,0xb
1594905301.1960223,20000,554788,0,345,11922,325,0x6
1594905301.2084644,20000,555046,0,354,11922,325,0x7
1594905301.2207036,20000,555289,0,354,11967,325,0xd
1594905301.2330632,20000,555537,0,354,11958,325,0x4
1594905301.2479885,20000,555784,0,363,11904,325,0xb
1594905301.260658,20000,556083,0,354,11958,325,0x37
1594905301.2732823,20000,556337,0,354,11967,325,0x5
1594905301.2859638,20000,556591,0,354,11958,325,0x5
1594905301.2986019,20000,556843,0,345,11922,325,0xc
1594905301.3115237,20000,557095,0,345,11958,325,0xe
1594905301.324063,20000,557358,0,354,11975,325,0x33
1594905301.337913,20000,557631,0,345,11967,325,0x36
1594905301.3503911,20000,557881,0,354,12002,325,0xa
1594905301.3635538,20000,558141,0,354,11975,325,0xb
1594905301.3767104,20000,558394,0,354,12020,325,0x6
1594905301.3894768,20000,558661,0,354,11967,325,0xf
1594905301.4022048,20000,558914,0,354,11940,325,0x0
1594905301.4148145,20000,559169,0,354,11904,325,0x2
1594905301.427565,20000,559423,0,345,11975,325,0x31
1594905301.4407675,20000,559687,0,354,11913,325,0x9
1594905301.4540079,20000,559948,0,354,11940,325,0xb
1594905301.4670756,20000,560212,0,354,11949,325,0x6
1594905301.4801283,20000,560475,0,336,11940,325,0x9
1594905301.4931746,20000,560731,0,345,11931,325,0x6
1594905301.506087,20000,560992,0,354,11940,325,0x31
1594905301.5190742,20000,561253,0,354,11896,325,0xc
1594905301.534146,20000,561511,0,345,11887,325,0x30
1594905301.5474093,20000,561809,0,354,11949,325,0xe
1594905301.5603478,20000,562077,0,345,11931,325,0x0
1594905301.5736516,20000,562335,0,363,11922,325,0xd
1594905301.5867832,20000,562606,0,345,11940,325,0x8
1594905301.5995035,20000,562861,0,345,11896,325,0xe
1594905301.612838,20000,563127,0,354,11967,325,0x3b
1594905301.6255,20000,563381,0,354,11931,325,0x34
1594905301.6387868,20000,563648,0,354,11931,325,0xc
1594905301.6541848,20000,563952,0,354,11949,325,0x9
1594905301.6672602,20000,564214,0,345,11958,325,0x4
1594905301.6806087,20000,564484,0,345,11913,325,0x2
1594905301.69325,20000,564738,0,354,11940,325,0xc
1594905301.705973,20000,564991,0,354,11949,325,0x3c
1594905301.718618,20000,565243,0,354,11967,325,0x3b
1594905301.7316601,20000,565501,0,345,11975,325,0xc
1594905301.7445562,20000,565761,0,354,11958,325,0x0
1594905301.7572565,20000,566017,0,345,11967,325,0xb
1594905301.76996,20000,566271,0,345,11922,325,0xe
1594905301.7828283,20000,566530,0,345,11931,325,0x5
1594905301.7957253,20000,566783,0,354,11967,325,0x8
1594905301.808651,20000,567043,0,345,11922,325,0x39
1594905301.822347,20000,567303,0,354,11887,325,0x3a
1594905301.835694,20000,567574,0,354,11958,325,0x32
1594905301.8484514,20000,567841,0,345,11949,325,0xc
1594905301.862085,20000,568097,0,345,11931,325,0x3e
1594905301.875455,20000,568374,0,354,11967,325,0x3c
1594905301.888603,20000,568644,0,354,11940,325,0x3c
1594905301.901325,20000,568897,0,354,11922,325,0x39
1594905301.9139075,20000,569151,0,354,11967,325,0x6
1594905301.9266417,20000,569406,0,354,11949,325,0x4
1594905301.939447,20000,569658,0,354,12002,325,0x35
1594905301.9523587,20000,569915,0,354,11975,325,0xa
1594905301.9649844,20000,570172,0,354,11984,325,0x8
1594905301.9782066,20000,570426,0,354,11975,325,0xc
1594905301.99084,20000,570686,0,354,11958,325,0x3
1594905302.003613,20000,570941,0,345,11958,325,0x3f
1594905302.0164654,20000,571199,0,354,11984,325,0x1
1594905302.029502,20000,571461,0,345,11913,325,0x35
1594905302.0425029,20000,571718,0,363,11913,325,0x8
1594905302.0555012,20000,571978,0,354,11940,325,0xc
1594905302.068463,20000,572237,0,345,11896,325,0x3c
1594905302.0815458,20000,572501,0,354,11949,325,0x7
1594905302.0945873,20000,572758,0,354,11940,325,0x1
1594905302.1078036,20000,573021,0,354,11940,325,0x6
1594905302.1206183,20000,573283,0,354,11887,325,0x2
1594905302.1337805,20000,573538,0,354,11887,325,0x1
1594905302.148407,20000,573801,0,345,11842,325,0x3a
1594905302.1620758,20000,574104,0,345,11949,325,0xa
1594905302.1758342,20000,574379,0,354,11860,325,0x9
1594905302.1891923,20000,574649,0,354,11958,325,0x2
1594905302.2020628,20000,574910,0,354,11922,325,0x9
1594905302.2149146,20000,575170,0,354,11931,325,0x5
1594905302.2286184,20000,575443,0,354,11922,325,0xc
1594905302.2413394,20000,575699,0,354,11922,325,0x0
1594905302.2543778,20000,575955,0,354,11975,325,0xf
1594905302.2683418,20000,576227,0,354,11913,325,0x8
1594905302.281395,20000,576499,0,345,11949,325,0x32
1594905302.2940528,20000,576752,0,345,11949,325,0x2
1594905302.306974,20000,577012,0,345,11949,325,0x3f
1594905302.3199594,20000,577272,0,345,11967,325,0x2
1594905302.3325486,20000,577523,0,354,11931,325,0x5
1594905302.3451278,20000,577775,0,354,11913,325,0x7
1594905302.358266,20000,578035,0,354,11949,325,0x36
1594905302.3717394,20000,578290,0,354,11931,325,0x4
1594905302.3853252,20000,578567,0,345,11887,325,0x3
1594905302.3981678,20000,578834,0,345,11922,325,0x4
1594905302.41122,20000,579092,0,354,11967,325,0xe
1594905302.4239745,20000,579349,0,354,11913,325,0x6
1594905302.4370458,20000,579610,0,354,11949,325,0x3
1594905302.4499526,20000,579866,0,345,11949,325,0x4
1594905302.4632368,20000,580132,0,345,11887,325,0x6
1594905302.4762025,20000,580392,0,345,11913,325,0xc
1594905302.4888403,20000,580647,0,354,11896,325,0x6
1594905302.501697,20000,580904,0,345,11887,325,0x39
1594905302.5154939,20000,581178,0,354,11949,325,0x2
1594905302.528746,20000,581443,0,345,11896,325,0x30
1594905302.5420656,20000,581707,0,354,11878,325,0xf
1594905302.5549695,20000,581967,0,354,11913,325,0xa
1594905302.5678911,20000,582227,0,354,11940,325,0x2
1594905302.5811794,20000,582490,0,345,11967,325,0xf
1594905302.5938637,20000,582747,0,354,11940,325,0x1
1594905302.6069283,20000,583007,0,354,11958,325,0xf
1594905302.619737,20000,583264,0,345,11931,325,0x3a
1594905302.6325455,20000,583521,0,354,11949,325,0x8
1594905302.6454089,20000,583777,0,354,11922,325,0x0
1594905302.660342,20000,584032,0,345,11922,325,0x36
1594905302.6732883,20000,584334,0,354,11896,325,0xb
1594905302.6867185,20000,584604,0,345,11913,325,0x1
1594905302.6994624,20000,584861,0,345,11913,325,0xd
1594905302.7127774,20000,585119,0,354,11922,325,0xd
1594905302.7254152,20000,585381,0,345,11913,325,0x9
1594905302.738095,20000,585632,0,354,11922,325,0x34
1594905302.7508087,20000,585886,0,345,11904,325,0x4
1594905302.7648916,20000,586163,0,354,11904,325,0x3
1594905302.779303,20000,586438,0,345,11860,325,0x31
1594905302.7925816,20000,586719,0,354,11931,325,0xb
